date,price
7/9/2014,638.6042
7/8/2014,643.8665
7/7/2014,647.8093
7/3/2014,653.2985
7/2/2014,654.5589
7/1/2014,657.6849
6/30/2014,658.5723
6/27/2014,663.4425
6/26/2014,664.1335
6/25/2014,666.6219
6/24/2014,667.1898
6/23/2014,665.7536
6/20/2014,668.8627
6/19/2014,668.0328
6/18/2014,663.3902
6/17/2014,661.9171
6/16/2014,661.3156
6/13/2014,660.4576
6/12/2014,658.5549
6/11/2014,647.5428
6/10/2014,648.0516
6/9/2014,651.2814
6/6/2014,646.6281
6/5/2014,646.6336
6/4/2014,645.9893
6/3/2014,647.604
6/2/2014,648.4599
5/30/2014,649.6324
5/29/2014,654.2635
5/28/2014,652.8376
5/27/2014,655.4422
5/23/2014,658.406
5/22/2014,657.1738
5/21/2014,658.3492
5/20/2014,654.0387
5/19/2014,653.803
5/16/2014,652.8556
5/15/2014,652.0441
5/14/2014,655.2289
5/13/2014,652.0264
5/12/2014,648.9678
5/9/2014,647.2982
5/8/2014,649.5789
5/7/2014,651.4311
5/6/2014,648.9934
5/5/2014,648.9415
5/2/2014,650.9405
5/1/2014,648.6089
4/30/2014,652.5111
4/29/2014,658.8395
4/28/2014,654.7652
4/25/2014,657.703
4/24/2014,661.4892
4/23/2014,657.4853
4/22/2014,657.8063
4/21/2014,660.7144
4/17/2014,661.2896
4/16/2014,659.6173
4/15/2014,658.4639
4/14/2014,658.0415
4/11/2014,652.2555
4/10/2014,653.1036
4/9/2014,654.2229
4/8/2014,650.8859
4/7/2014,642.3699
4/4/2014,645.1948
4/3/2014,642.5384
4/2/2014,637.0378
4/1/2014,640.8338
3/31/2014,648.857
3/28/2014,650.6742
3/27/2014,649.5547
3/26/2014,643.3158
3/25/2014,642.4064
3/24/2014,641.4871
3/21/2014,641.0866
3/20/2014,639.5408
3/19/2014,641.7102
3/18/2014,642.1784
3/17/2014,637.1879
3/14/2014,644.0486
3/13/2014,639.1954
3/12/2014,641.1055
3/11/2014,645.729
3/10/2014,646.842
3/7/2014,653.244
3/6/2014,650.6606
3/5/2014,648.5661
3/4/2014,655.9639
3/3/2014,660.2183
2/28/2014,649.6444
2/27/2014,647.0659
2/26/2014,649.6404
2/25/2014,649.0677
2/24/2014,652.5151
2/21/2014,650.8815
2/20/2014,652.7813
2/19/2014,653.3778
2/18/2014,649.793
2/14/2014,640.0627
2/13/2014,637.91
2/12/2014,636.2176
2/11/2014,634.8264
2/10/2014,632.4907
2/7/2014,635.1132
2/6/2014,626.708
2/5/2014,624.1143
2/4/2014,623.441
2/3/2014,619.1096
1/31/2014,622.2558
1/30/2014,626.6394
1/29/2014,626.9149
1/28/2014,623.9091
1/27/2014,618.3143
1/24/2014,624.8675
1/23/2014,623.5968
1/22/2014,623.2408
1/21/2014,616.4088
1/17/2014,615.5564
1/16/2014,613.4436
1/15/2014,614.7237
1/14/2014,610.1688
1/13/2014,609.4788
1/10/2014,610.2979
1/9/2014,605.8058
1/8/2014,610.6732
1/7/2014,615.2216
1/6/2014,613.8385
1/3/2014,614.4299
1/2/2014,620.3616
12/31/2013,632.2858
12/30/2013,635.7861
12/27/2013,640.6666
12/26/2013,637.7632
12/24/2013,637.0391
12/23/2013,635.6136
12/20/2013,637.1017
12/19/2013,632.0027
12/18/2013,627.8811
12/17/2013,624.2898
12/16/2013,627.3857
12/13/2013,623.5948
12/12/2013,626.384
12/11/2013,629.9481
12/10/2013,630.0494
12/9/2013,628.3545
12/6/2013,631.939
12/5/2013,630.155
12/4/2013,631.8508
12/3/2013,629.806
12/2/2013,623.5261
11/29/2013,620.117
11/27/2013,620.7608
11/26/2013,622.3992
11/25/2013,622.5831
11/22/2013,624.3744
11/21/2013,622.2325
11/20/2013,614.1858
11/19/2013,611.6722
11/18/2013,613.9487
11/15/2013,616.9154
11/14/2013,616.7963
11/13/2013,613.7018
11/12/2013,609.2531
11/11/2013,614.1986
11/8/2013,609.9472
11/7/2013,605.0226
11/6/2013,609.7336
11/5/2013,606.7703
11/4/2013,610.6627
11/1/2013,612.2367
10/31/2013,622.5243
10/30/2013,627.2081
10/29/2013,627.6703
10/28/2013,629.6935
10/25/2013,624.3594
10/24/2013,622.8434
10/23/2013,623.9108
10/22/2013,632.6527
10/21/2013,634.8127
10/18/2013,638.6199
10/17/2013,634.9619
10/16/2013,641.2713
10/15/2013,636.3797
10/14/2013,639.4408
10/11/2013,638.4516
10/10/2013,642.0537
10/9/2013,633.3587
10/8/2013,640.4173
10/7/2013,638.0166
10/4/2013,637.2396
10/3/2013,635.7327
10/2/2013,637.1802
10/1/2013,629.4935
9/30/2013,632.3998
9/27/2013,636.387
9/26/2013,637.0265
9/25/2013,633.8201
9/24/2013,632.5898
9/23/2013,633.422
9/20/2013,638.625
9/19/2013,643.2703
9/18/2013,645.9202
9/17/2013,636.2963
9/16/2013,644.1862
9/13/2013,650.017
9/12/2013,652.2644
9/11/2013,647.5087
9/10/2013,647.1267
9/9/2013,657.1342
9/6/2013,664.3283
9/5/2013,657.0682
9/4/2013,656.0696
9/3/2013,660.6612
8/30/2013,657.0511
8/29/2013,663.4837
8/28/2013,668.6009
8/27/2013,662.9562
8/26/2013,650.6602
8/23/2013,649.3954
8/22/2013,643.2897
8/21/2013,642.3028
8/20/2013,645.4458
8/19/2013,649.5228
8/16/2013,649.9249
8/15/2013,648.8604
8/14/2013,643.6812
8/13/2013,641.2315
8/12/2013,638.877
8/9/2013,634.7135
8/8/2013,627.9549
8/7/2013,629.6989
8/6/2013,634.8319
8/5/2013,639.5888
8/2/2013,642.7448
8/1/2013,646.7705
7/31/2013,638.6382
7/30/2013,632.0926
7/29/2013,636.479
7/26/2013,636.811
7/25/2013,640.6805
7/24/2013,642.0967
7/23/2013,648.6203
7/22/2013,648.4252
7/19/2013,650.658
7/18/2013,651.0458
7/17/2013,646.6482
7/16/2013,645.9944
7/15/2013,644.4035
7/12/2013,644.6265
7/11/2013,641.5586
7/10/2013,644.3103
7/9/2013,637.1723
7/8/2013,634.8262
7/5/2013,634.0196
7/3/2013,629.3824
7/2/2013,621.0342
7/1/2013,616.015
6/28/2013,611.2961
6/27/2013,615.8807
6/26/2013,610.9338
6/25/2013,611.8256
6/24/2013,610.3036
6/21/2013,610.0424
6/20/2013,616.4629
6/19/2013,635.84
6/18/2013,633.0068
6/17/2013,630.5248
6/14/2013,631.2361
6/13/2013,626.3641
6/12/2013,623.6184
6/11/2013,622.4197
6/10/2013,626.8574
6/7/2013,631.0503
6/6/2013,628.7049
6/5/2013,626.5761
6/4/2013,625.6363
6/3/2013,622.5588
5/31/2013,615.4581
5/30/2013,622.4564
5/29/2013,623.3458
5/28/2013,630.5662
5/24/2013,624.3971
5/23/2013,624.8553
5/22/2013,625.963
5/21/2013,631.0242
5/20/2013,635.0171
5/17/2013,632.0483
5/16/2013,627.9945
5/15/2013,624.9074
5/14/2013,625.538
5/13/2013,627.8696
5/10/2013,629.3628
5/9/2013,634.9116
5/8/2013,632.8467
5/7/2013,630.4661
5/6/2013,632.7378
5/3/2013,631.0843
5/2/2013,622.6174
5/1/2013,611.0557
4/30/2013,624.435
4/29/2013,629.9909
4/26/2013,622.291
4/25/2013,625.1523
4/24/2013,614.651
4/23/2013,607.1079
4/22/2013,609.1019
4/19/2013,607.4984
4/18/2013,606.0103
4/17/2013,600.9702
4/16/2013,609.9061
4/15/2013,608.8317
4/12/2013,623.1648
4/11/2013,631.6086
4/10/2013,636.0333
4/9/2013,637.0866
4/8/2013,632.3142
4/5/2013,628.2562
4/4/2013,632.9982
4/3/2013,638.669
4/2/2013,651.8654
4/1/2013,653.0965
3/28/2013,655.0464
3/27/2013,657.7804
3/26/2013,654.5383
3/25/2013,649.0319
3/22/2013,646.4979
3/21/2013,644.5543
3/20/2013,648.7039
3/19/2013,643.1565
3/18/2013,650.2966
3/15/2013,652.5013
3/14/2013,650.2262
3/13/2013,647.1739
3/12/2013,649.6151
3/11/2013,648.7175
3/8/2013,648.8118
3/7/2013,646.6478
3/6/2013,641.7352
3/5/2013,645.9392
3/4/2013,640.4141
3/1/2013,642.6459
2/28/2013,648.2096
2/27/2013,650.13
2/26/2013,653.563
2/25/2013,658.6352
2/22/2013,658.1243
2/21/2013,657.3095
2/20/2013,668.2845
2/19/2013,675.6292
2/15/2013,675.9511
2/14/2013,679.3715
2/13/2013,679.1987
2/12/2013,678.8995
2/11/2013,677.6599
2/8/2013,678.143
2/7/2013,674.0073
2/6/2013,676.1432
2/5/2013,676.6964
2/4/2013,673.8732
2/1/2013,679.0521
1/31/2013,675.3659
1/30/2013,675.945
1/29/2013,670.508
1/28/2013,665.3303
1/25/2013,662.7455
1/24/2013,664.2175
1/23/2013,661.9836
1/22/2013,664.0741
1/18/2013,660.8349
1/17/2013,658.2122
1/16/2013,653.3056
1/15/2013,652.1791
1/14/2013,655.1869
1/11/2013,649.584
1/10/2013,653.1087
1/9/2013,649.3078
1/8/2013,650.1802
1/7/2013,648.6945
1/4/2013,646.707
1/3/2013,650.0508
1/2/2013,652.5572
